text;source;class;location;respones;LAU_ID;candidate_match_step2_1;candidate_match_step2_2;candidate_match_step2_3;candidate_match_step2_4;candidate_match_step2_5;candidate_match_step2_6;candidate_match_step2_7;candidate_match_step2_8;candidate_match_step2_9;candidate_match_step2_10;candidate_match_step2_11;candidate_match_step2_12;candidate_match_step2_13;candidate_match_step2_14;candidate_match_step2_15;lau_id_step2
"240. Valeri (Bellino), à Legnago(Vicence). — Huiles de ricin, d'amandes; produits médicinaux.";Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Legnago;Legnago;023044;Legnago;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;023044
22. Troppi (Charles), à Forli. —Huile de ricin épurée.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Forli;Forli (Italian);NA;Forli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
243. Brunetti (François), à Lucques.— Huile de lin lavée et huile d'olive.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Lucques;The city mentioned in the given string is Lucques, which is the Italian name for the city. In English, it is known as Lucca.;046017;Lucca;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;046017
244. Antonelli (Casimir), à Bari. —Graine de lin.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Bari;Bari (English or Italian) is the city name mentioned in the string.;072006;Bari;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;072006
%3. Luciani (Sébastien), à Bari. —Graine de lin.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Bari;The city mentioned in the string is Bari, which is located in Italy.;072006;Bari;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;072006
241. HBarraceo frères, à Cotrone(Catanzaro). — Graine de lin.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Cotrone;Catanzaro;079023;Catanzaro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;079023
250. Bettoni (Ludovic), à Brescia.— Huile de buies de laurier.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Brescia;Brescia;017029;Brescia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;017029
254. Elena (François) et fils, à Maerno (Brescia).— Echantillons d'huiled': laurier.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Maerno;"The potential typo in the given string is ""Maerno"" which might refer to ""Marno"" (in Italian) or ""Marnate"" (in English). Both of these cities are located in the province of Brescia, Italy.";012098;Marnate;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;012098
2%. Faradelli (Joseph), à Gra (Candide), à Bari, — à Gir gnanb /Broecia. — Huile de fruits dulaurier commün.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Gra;"The city mentioned in the given string is ""Bari,"" which is the English name of an Italian city.";072006;Bari;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;072006
Si4. #ette {Alexandre}, à Padouc.— Huile et graine de tournesol.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Padouc;Padouc (Italian: Padova);028060;Padova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;028060
257. Torriami (Pierre), à Piofasciana (MasseCarrare), — Huilo deRoix. .;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Piofasciana;"The city name in this string is ""Piofasciana"" which is located in Italy.";NA;Piofasciana;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"288. Brunetti (François), à Nivole (Lucques). — Huile de lin; huiled'olive lavée.";Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Nivole;Lucques;NA;Lucques;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"9. Crippa (Ida), à Florence. —Huile d'amandes de pin; cônes de pin;amandes de pin; sumac.";Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Florence;Florence is the correct city mentioned in the string.;NA;Florence;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
260. Parlatore (Eugénie), à Florence. — Huile et feuilles de Sondre.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Florence;Florence (Firenze in Italian);048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
262. Berziolo (Carmel), à Caltanisette. — Huile de noix et d'amandes.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Caltanisette;I'm sorry, but there doesn't seem to be any Italian city mentioned in the provided text.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
263. Cesarei (Antoine), à Fuligno.— Huile d'olive à brûler.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Fuligno;Fuligno.;NA;Fuligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
264. Connestabile JeanCharles,à Fuligno. — Huile à brûler et pour à Ca;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Fuligno;In the given string, the Italian city mentioned is Fuligno, which is also known as Foligno in English.;054018;Foligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054018
i5. Boeminieis (PaulPierrc), àFalerone (Asçuli. — Huile et lourteaux de graines de raisins.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Falerone;"Based on the given string, the Italian city mentioned is ""Ascoli"" (Asçuli in the string), which is short for Ascoli Piceno.";109005;Based;Ascoli;Ascoli;Piceno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
266. Aston Guillaume et Cie, àNaples. — Huiles de noisettes.;Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Naples;The city mentioned in the string is Naples (Napoli in Italian).;063049;Napoli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;063049
"268. Massoni (Pompée,, à Portici{Naples;:. — Huile de pin et Lourleauxde graines de coton.";Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Portici;Naples;063059;Naples;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"269. Anselmi ct Marnsni, à M:rigliano. — Huile et tourteau degraine de lin, huile et tourteau degraine do coton; crème de marc deraisin.";Paris1867_Italy_57.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;M;"Based on the provided string, the Italian city mentioned is ""M:rigliano."" The correct version of this city name is ""Morigliano.""";NA;Based;M;Morigliano;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
270. Grassi (Louis), à Nola (Caserta). — Arachides de la Terre de Labour.  PRODUITS CHINIQUES ET PHARMACEUTIQUES.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Nola;Nola (Caserta);063050;Nola;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;063050
271. Ansanti {Félix}, à Catanzaro.— Huile de Sondro ‘pistacialentiscus).(François), à Briatico*(Catanzaro).— Huile de graines de coton.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Catanzaro;The city mentioned in the string is Catanzaro.;079023;Catanzaro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;079023
313. ŒCrieelli (Joseph et Louis)frères, à Catanzaro).— Huile lavée.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Catanzaro;The Italian city mentioned in the given string is Catanzaro.;079023;Catanzaro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;079023
"215. Ministère royal des fiuanuces (direction générale des G:helles), à Florence. — Tabacs à priser; à fumer; cigares; tabacs enfeuille des manufactures royales.";Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Florence;"The city mentioned in the string is Florence, which is called ""Firenze"" in Italian.";048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
216. Bozzo !\lichel), à Benevento{Caserta): — Tabac en feuille.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Benevento;The Italian city mentioned in the given string is Benevento.;062008;Benevento;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;062008
277. Souscommisnion de C:labre ultérieure (seconde), à Catanzaro. — Tabacs indigènes.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Catanzaro;Catanzaro;079023;Catanzaro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;079023
218. Souscommission produetrice, à Reggio de Calabre. —Tabacs indigènes.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Reggio;"The city name mentioned in the string is ""Reggio de Calabre"", which is the Italian name for the city. In English, it is commonly known as ""Reggio Calabria"".";NA;Reggio;Calabre;Reggio;Calabria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
279. Protopapa (D, Félix), à Galatro (Calabre ultérieure). — Tabacsindigènes en feuilles.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Galatro;I'm sorry, but the given text does not mention any city names.;080035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"280. Alessi (Joseph), à Messino, —Tabac râpé de Sicile, cigarez indigènes; tabac mixte; cigares mélangésd'autres plantes.";Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Messino;Messina;083048;Messina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;083048
381. Romed (Louis), à Messine. —Tabacs en feuille et travaillés.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Messine;"The city name mentioned in the string is ""Messine"" which is an Italian city.";NA;Messine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
282. Chambre de commerce etdes Arts, à Palerme. — Tabucs enpoudre et travaillés.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Palerme;The city mentioned in the string is Palermo (Italian name).;082053;Palermo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;082053
284. Jacono (Antonin), à Messine.— Cigares.;Paris1867_Italy_58.jpg;im GROUPE V. — ITALIE. — CLASSE 53.;Messine;Messina (Italian);083048;Messina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;083048
4. Entronrise des aelines deVolterre, à Pise. — Sel de cuisinecarbonate de soude ct,souda;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Pise;Based on the given string, the city name that is mentioned is Pisa (in English) or Pisa (in Italian).;050026;Pisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050026
"5. Manieri (Angelo), àSel de cuisine; sel de lave volcaniqué;sulfates de potusse et de fer et lichromate de pol";Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Sel;"The Italian city mentioned in the string is ""Sel de cuisine.""";NA;Sel;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6. Adragna (Bon Jérôme), à Trapani. — Sel marin.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Trapani;The Italian city mentioned in the string is Trapani.;081021;Trapani;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;081021
7. Ali (Joseph), à Trapani. — Selmarin.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Trapani;The Italian city mentioned in the given string is Trapani.;081021;Trapani;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;081021
10. Larderel (Frédéric de), à Livourne. — Acide borique.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Livourne;Livourne (Livorno);049009;Livorno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;049009
11. Société nnonynie Travalese (de Travalle, à Florence. —Acide borique brut et raffiné, sulfated'ammoniaque des lagoni de Travalle.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Florence;The Italian city mentioned in the given string is Florence (Firenze in Italian).;048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
13. Luca {Sébastien de}, à Naples. dev, — — Monographie chimique du myrtad'Australie (EugeniaAustraliai, crèmede tartre, suc, matières sucrées, alcool et vinaigre extraites des myrtes,mannites  cristallisées e dubois, des fleurs et des fruits de l'uiivier.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Naples;The city mentioned in the string is Naples, which is the English name for the Italian city of Napoli.;063049;Napoli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;063049
11. Pollacei {Egide', à Sicnne, —Monographie chimique des gouttes defève ‘faba vulgaris), liqueur alcoolique,alcool, fécule, substance noire, cire,encre, iodure de fer, extraits du sucde gousses de fèves.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Sicnne;I'm sorry, but there doesn't seem to be a city name mentioned in the given string.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45. Vafcaula Vincent), à Turin.—Sulfate de nagnésie.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Turin;Turin (Italian: Torino);001272;Torino;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;001272
46. Miralts frères, à Savone., —Produits chiiques:;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Savone;Savona;009056;Savona;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;009056
17. Ca à ‘Josepb), à Milan. —Acides sulfuriques, silicates alcalins.sel alcalin et produits chimiques.;Paris1867_Italy_58.jpg;"CLASSE 44. — PRODUITS CHIMIQUES ET
"" PHARMACEUTIQUES.";Milan;The Italian city mentioned in the string is Milan (Italian: Milano).;015146;Milano;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;015146
"18. MaretPegrone ot Ciecioté d'exploitation des mines), à Mi. so Jan. — Sulfate et iodure de cuivre;sulfate de fer.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Mi;Unfortunately, the given string does not contain an Italian city name.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"19. Foglia (Antoine), à Milan. —Sulfite et hyposulfite de magnésie: sulfite et hyposulfite de soude; huile ‘ de ricin, magnésie calcinée.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Milan;Milan is the city mentioned in the string.;NA;Milan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20. Giovanols (Antoine), à Lodi.—Magnésie carbonatée et calcinée.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Lodi;The Italian city mentioned in the string is Lodi.;098031;Lodi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;098031
91. Curletti (Ange), à Treviglio(Bergame). — Carbonate de potasse.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Treviglio;"The Italian city name mentioned in the given string is ""Treviglio"", which is already mentioned in its Italian form.";016219;Treviglio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;016219
92. Combani frères, à SimoneSanGiovanni (Brescia). — Magnésie.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;SimoneSanGiovanni;The city mentioned in the string is Brescia.;017029;Brescia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;017029
23. ©tivo (Jean), à Venise. — Mognésie caustique.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Venise;The Italian city mentioned in the string is Venice (Italian: Venezia).;027042;Venezia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;027042
24. Rigaglia (Pierre), à Venise. —Yermillon.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Venise;The Italian city mentioned in the given string is Venise, which is the Italian name for Venice.;NA;Venise;Venice;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
25. Zecchini (JeanMarie), à Venise.— Sublimé corrosif, précipité rouge,crème de tartre, laque de Versino.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Venise;The Italian city mentioned in the string is Venise, which is the Italian name for Venice.;NA;Venise;Venice;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
45. Campani (Raphaël), à Pise. —Vitriol vert suroxydé.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Pise;"The potential city name in the given string is ""Pise"" which is the Italian name for the city of Pisa.";050026;Pisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050026
21. Catani (Antoine) et Cie, à Orsini (Livourne). — Salpêtres.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Orsini;The city name mentioned in the string is Livourne, which is the Italian name for the city of Livorno in English.;049009;Livorno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;049009
"3%. Contessini (Félix) et Cie, àLivourne. — Produits chimiques ; dessins des appareils.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Livourne;Livourne (also known as Livorno);049009;Livorno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;049009
"2. Mencarelli (Narcisse), à Pesaro. — Produits chimiques; eauxminérales d'Urbin.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Pesaro;The Italian city mentioned in the string is Pesaro.;041044;Pesaro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;041044
"30. Petri (Jeseph), à Pise. — Ferréduit par l'hydrogène; protoïoduredo fer; huile de foie de morue solidiflée; asparagine.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Pise;The city mentioned in the string is Pise, which is the Italian name for the city of Pisa in English.;050026;Pisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050026
31. Campani (Jean), à Sienne. —Silicate de soude de Monte Amiata.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Sienne;Monte Amiata;NA;Monte;Amiata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"32. Micciardi {Philippe}, à Cinciano (Sienne). — Bicarbonates desoude et de potasse; carbonates defer et de plomb.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Cinciano;The Italian city mentioned in the string is Sienne, which is the English name for the Italian city Siena.;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
"33. Pasqualini (Philippe), à Cin goli (Macerata). — Soude; selpétre;écorce de Vallonée; fustet.Voir cl.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Cin;Cingoli (Macerata);043012;Cingoli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;043012
"34. Luca (Sébastien de), à Naples.— Réactifs chimiques; fer réduit parl'hydrogène; protoïodure de fer; carbonate de protoxyde de fer; citrate deprotoxyde de fer; dessins d'appareils.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Naples;The Italian city mentioned in the text is Naples (Napoli in Italian).;063049;Napoli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;063049
35. Vita (Nicolas de), à Giffoni(Salerne). — Potasse calcinée.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Giffoni;The city mentioned in the given string is Giffoni, which is located in Italy.;NA;Giffoni;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3%. Pagano (Gérard), à Salerne. — Carbonate de potasse raffiné; tartresoluble.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Salerne;The Italian city mentioned in the given string is Salerno.;065116;Salerno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;065116
37. Prote (Michel), à Messine. —Citrate de magnésie  cristallisé parles procédés de M. Perret.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Messine;Messina;083048;Messina;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;083048
3%. Brusco frères, à Gênes. —Céruse;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Gênes;Genoa (Genova in Italian);010025;Genova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;010025
40. Vensano frères, à Gênes. —Céruse. M. Leoni (Antoine), à Livourne. —Céruse.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Gênes;The Italian city mentioned in the string is Livourne.;NA;Livourne;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
42. Usigli, Faleiai et Cie, à Arez;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Arez;"The Italian city mentioned in the string is ""Arezzo"".";051002;Arezzo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;051002
"4. Long (César), à Naples. — Couleurs inoxydables à base d'oxyde defer; poudre Alexandra pour nettoyerles métaux; poudre de Parthenopepour affiler les instruments tran chants.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Naples;Naples;NA;Naples;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4. Société de Mentione, àArezzo. — Carbonate de plomb etcéruse.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Arezzo;Arezzo;051002;Arezzo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;051002
45. Vitali (Frédéric), à Rimini. —Litharge.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Rimini;Rimini;099014;Rimini;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;099014
46. HBaldini (JeanBaptiste), à Livourne. — Verts italiens et jaune dechrome, façon de Baltimore.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Livourne;Livourne (Leghorn in English);NA;Livourne;Leghorn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
47. Consami (Ermolaüs), à Livourne. — Vert italien et jaune dechrome.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Livourne;The Italian city mentioned in the string is Livorno.;049009;Livorno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;049009
48. Ponsone frères, à Savone, —Acide gallique.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Savone;The city mentioned in the string is Savone, which is the Italian name for Savona.;009056;Savona;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;009056
"4. Scerno (Henry), à Gênes. —Sulfate de quinine; citrate de quinine; céruse.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Gênes;"The Italian city mentioned in the string is ""Gênes"" which corresponds to the English name ""Genoa"".";NA;Genoa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"50. Parenti Galgano, à Sienne.— Caféine, citrate de caféine; indigotine; deutoiodure de mercure;urée. M. Clulla (Gaetan), à Baraframa(Caltanisetta). — Citrate de quinine.";Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Sienne;The city mentioned in the string is Siena, Italy.;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
52. Della Cella (Aurèle), à Gênes.— Mannite et autres produits chimiques.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Gênes;"The Italian city mentioned in the string is ""Gênes"" which is the Italian name for Genoa, in English.";NA;Genoa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53. Marra (Henri), à Salerne. —Mannite. . ù;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Salerne;The city mentioned in the string is Salerno.;065116;Salerno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;065116
53. Vignale (P. à San Fruttuoso (Gênes). — Amidon de froment.;Paris1867_Italy_59.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;San;Genoa (Italian: Genova);010025;Genova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;010025
b4. Arrigo (André), à Venise, —Amidon et poudre de Chypre.  PRODUITS CHIMIQUES ET PHARMACEUTIQUES;Paris1867_Italy_60.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Venise;The Italian city mentioned in the string is Venice (Venise in French).;NA;Venice;Venise;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
s6. Fumagalli, à Milan. — Amidon et glucose.;Paris1867_Italy_60.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Milan;The Italian city mentioned in the string is Milan (Milano in Italian).;015146;Milano;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;015146
51. Anselmi et Marawsi, à Milan. — Crèmo do tartre brute.;Paris1867_Italy_60.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Milan;Milan;NA;Milan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"59. Rizzi (Maffco!, à Sarnico (Bergame). — Crème de tartre brute, raftinéc et en grumeaux; tartrate dechaux.";Paris1867_Italy_60.jpg;224 GROUPE V. — ITALIE. — CLASSE 44.;Sarnico;The city mentioned in the given string is Sarnico, which is located in Italy.;016193;Sarnico;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;016193
